mutual,tweet1,type1,tweet2,type2,tweet3,type3,tweet4,type4,tweet5,type5,tweet6,type6,tweet7,type7,tweet8,type8,tweet9,type9,tweet10,type10,rated,p1,c1,p2,c2,p3,c3,p4,c4,p5,c5
HunterDuesing,"I’m voting against the oil sanctions bill. Biden has no plan to enable development of traditional domestic energy sources. His plan is to buy oil from dictators in other countries, and to use high gas prices to bludgeon American consumers into adopting a leftist energy agenda.",retweet,"NYC. Not the USA. Each state is sovereign and you can really see the differences in how liberal or conservative the government is. Here in Texas, many many people are mask-free. In Florida, even more so.",reply,"Joe Biden says he can’t remember a time when the American economy was stronger than it is today and I, for one, completely believe him.",retweet,"People ask me why I moved to the USA from England, it’s simple - I wanted to be free. In the UK: * No right to bear arms. * No free speech. * 20% sales tax (yes really). * 45% income tax. * Openly socialist politicians. Don’t let the USA become the UK. Defend your freedom. 🇺🇸",retweet,"There was a mildly funny video acting out an American surprised by how cheap prescriptions are in the UK. I commented ""You pay for it in taxes"". That is ALL I said. No bias, no bitter grapes...just a factual statement. Nothing but vitriol and anti-American comments...",tweet,"Yep. They don’t represent everyone and they are politically divisive and cause unrest. The government shouldn’t be promoting unrest, but rather, peace.",reply,I would actually support taxes going to pay for education that teaches critical thinking skills so people don't attack what wasn't said. No one asked if I was actually against taxes paying for healthcare. Or learned that I'm pretty anti-taxes at all.,reply,"Just think All the mess we are in now, is a result of allowing our governments to shut our economy down for 3 weeks",retweet,"Opposing mandates because ""covid isn't that bad"" is just setting government up for the next pandemic that is ""that bad"". We oppose mandates because mandates are always ""that bad"".",retweet,"One of the things, that really bothers me about this, is: The governments buy these vaccines with tax revenues, force them upon their populations, shield the manufacturers from liability, and then act like they don't owe the public raw data about their performance.",retweet,0,,,,,,,,,,
IMGxJPG,Donald Trump and Republicans just celebrated voting to let thousands of Americans die so that billionaires get tax breaks. Think about that.,retweet,"Senate Republicans just voted down my amendment to make the modest middle-class tax cuts permanent, instead of a tax increase in a few years. Proof that this GOP tax bill was never about helping the middle class.",retweet,"Biden Says He's Not Sorry for Calling Trump Racist, Clown, Liar, 'Putin's Puppy' During Debate: 'Everything I Said Was True'",retweet,Can u imagine how many zillions of GOP congress hearings there would've been if Clinton or Obama settled a case charging they defrauded ppl?,retweet,"There are no Democratic presidential candidates who could or would be as bad as Donald Trump. No matter what it is you hate about any particular candidate, and there’s plenty to hate, none are even in the ballpark of being as bad as Trump. Recognize the crisis we’re facing, FFS.",retweet,"We have a president elect who LITERALLY wont sit 4 Intel briefings &amp; spends his time freaking out over a TV satire. Trump fans, plz defend.",retweet,"51 Senate Republicans just voted for the #GOPTaxScam, a massive tax giveaway to the super wealthy paid for in part by cutting $400 billion from Medicare. RT to spread their shame!",retweet,"NEW ARTICLE✏️: With your help, we fought to put Joe Biden and Kamala Harris in the White House. Together, we held the House and retook the Senate. The Biden War Room is rebranding, and with your help we'll fight, and win, elections up and down the ballot.",retweet,"If it were a national emergency, Republicans would’ve funded the wall during the two years they had control of the House, Senate and White House. But they didn’t. Because there’s no national emergency on the border. There is a national emergency, though. Trump’s still in the WH.",retweet,"How can it be that after three years of Donald Trump, Republican sycophants continue to drag themselves to such new lows that their shamelessness still carries with it the ability to shock? The arguments put forward by Trump lawyers and GOP senators today were just ridiculous.",retweet,0,,,,,,,,,,
Iamshwee,"📌GREAT NEWS: Democrat Mary Peltola, a former state lawmaker who is Yup’ik, and who would become the first Alaska Native in Congress if elected, is currently LEADING Sarah Palin in the state's ranked-choice voting. Stand by ... NYT, photo",retweet,"Biden has it right. If we lose the House &amp; the Senate in November, Republicans will pass a nationwide ban on abortion. That means Democrats must fight for every seat.",retweet,Democrats are setting up an active shooter alert system because mass shooting survivors taught us how critical real-time info can be. 168 House Republicans said NO to our Amber alert-type warning. They think their political survival trumps our kids' survival — they’re wrong! -NP,retweet,"The U.S. Supreme Court made it easier to own a gun, gave cops the ability to not read Miranda Rights, gave religious schools public funding, and overturned Roe v Wade after 50 years of precedence. Welcome to conservative America. Never vote Republican again.",retweet,"When Republicans have power, they ban abortion, cut billionaires’ taxes and attack LGBT Americans. When Democrats have power, they add jobs, fund veteran care, bring manufacturing home, protect the climate and defend reproductive rights. Which do you think is better for America?",retweet,"If MAGA-Republicans win Congress they’ll fight for Donald Trump. If Democrats win Congress, we will fight for you. That’s what’s on the ballot.",retweet,Why are the Republicans purging hundreds of thousands of voters in Florida and Texas? Why do we still have voting machines that can be hacked with no paper trail? Why won’t the Trump admin spend needed money on election security?,retweet,"Biden's assertion that Trump and extremist Republicans pose a threat to American democracy is, undeniably, true",retweet,"Fuck this illegitimate SCOTUS. Fuck the Republican party that enabled this. And if you don't care that this decision makes women second-class citizens, fuck you too. We don't have the luxury of time--we need to fight NOW. It's Democrats vs. Fascists in 2022. Vote accordingly.",retweet,All 50 Republican Senators opposed a House-passed bill to enshrine a woman’s right to choose the size and timing of her family into law. 49 Democratic Senators sided with a 75% supermajority of the American people who support #RoeVWade. Organize now — and remember in November.,retweet,0,,,,,,,,,,
JMeanypants,@FoxNews WaPost... lol... a liberal poll clearly. Include Trump supporters and the number is closer to 50% because 90% of them will never accept Joe Biden as their president no matter what. After Trump poisoned politics so badly they may never view a Democrat legitimately again.,reply,He's a president largely impervious to voting and elections and public sentiment. Very much in the tin-pot mold like they have in Turkey and in Russia and what we would have had here if Trump had managed to maintain power beyond one-term.,tweet,@hodgetwins Well since Trump was president in 2020 when this alleged interference occurred maybe impeachment if he ever wins office again but that seems unlikely as he's yet to garner the most votes in any election and Republicans can't always count on the electoral college bailing them out.,reply,Breaking: Democratic incumbent and crucial 50th vote for federal judges Catherine Cortez Masto has assumed a 5k vote lead in Nevada. In the 20 some years I've been following politics closely I've not seen an election quite like this. Simply miraculous.,tweet,"Iowans don't want or need a government handout. If you had any principles you'd return this communistic, neo-marxist, socialist tax &amp; spend money we can't afford back to the liberal states like Calif. &amp; NY that provide the majority of federal funds to keep flyover country afloat!",reply,Republicans are drastically altering election laws to make voting as difficult and painful a process as possible. All in service of the #BigLie and to placate Donald Trump and his fanatical following who may never come to grips with his decisive loss.,tweet,Major League Baseball disavows failed one term president toxic Trump rejects suggestion they asked him to attend World Series game in a state where he lost to Joe Biden and also helped elect two Democratic Senators.,tweet,@WalshFreedom Has this doofus forgot Benghazi ran 5 years and spanned 2 elections only ending when a Republican was voted in. I'd like to see Trump or one of his puppets testify for 11 hours straight. Even if they appeared they'd necessarily plead the 5th to avoid self-incrimination.,reply,They say elections have consequences but apparently that doesn't apply to GOPers. With three Trumper activist judges residing the Trump State is still deciding things even with a Democratic President and Congress.,reply,Not a single one of Biden's U.S. Attorneys have taken office. The 'Trump state' operates unabridged as Democrats attempt to play patty cake with recalcitrant Republicans. And you wonder why there's been no indictments?,retweet,0,,,,,,,,,,
Jade_Elizabeth5,“The biggest thing I don’t understand about Trump is that he is REALLY rich... he could really do something about his hair.” -mom 😂😂,tweet,"Thinking of your family and the safety of your father! There are 800,000 police officers in America, I know they aren’t all bad❤️ of course outraged about George Floyd as well but not generalizing police officers just as we do not generalize races.",reply,"Mrs. Clinton, I have news for you: I am a woman, and I am not voting for you.",retweet,Exactly! You turn them into republican husbands.😘,retweet,id much rather stay inside and talk to no one but i have the fear of missing out on every social interaction i'm an introvert gone wild,retweet,If women ruled the world there would be no wars. Just a bunch of angry countries not talking to each other.,retweet,"A massive congratulations to , voted winner of British Single by the UK public. Thanks to everyone who voted! #britawards",retweet,RETWEET for a chance to win an autographed Tim Anderson bat. Vote now through 1:00 p.m. CT tomorrow to make sure Tim Anderson is a starter for the MLB All-Star Game!,retweet,If I’ve said it once I’ve said it a million times. We should hold all results till midnight and release the states 1 by 1 in alphabetical order in the most dramatic way possible. Electric city.,retweet,I hope they do a tour! And yeah they will never forget their home :) but America is also a big deal in the music industru,reply,0,,,,,,,,,,
JennyLeighBings,Check out what I just added to my closet on Poshmark: Ivanka Trump cold shoulder navy blue floral top L. via #shopmycloset,tweet,Check out what I just added to my closet on Poshmark: 🎉HP🎉Donald Trump purple pinstripe button down. via #shopmycloset,tweet,Check out what I just added to my closet on Poshmark: Ivanka Trump black white sleeveless dress medium. via #shopmycloset,tweet,LF: We're headed in the right direction. There is a lot of positive buzz around the state about the Tar Heels.,retweet,"UNC is projected for the Belk Bowl against Houston, which is in Charlotte. So don't mind if we do....",retweet,All I want to do tonight is stay in and eat pickle flavored chips and pizza... Is that socially acceptable?,tweet,"""Paige is one of the best players not only in the ACC but in the whole country"" #uncsolutions #marcuspaige",retweet,Check out what I just added to my closet on Poshmark: Donald Trump signature purple pinstripe buttondown. via #shopmycloset,tweet,"Today, UNC won, and State and D00k both lost. All is right in the world.",tweet,#NewSATQuestions What's wrong with the white girl? A) She can't even B) She is literally dying C) She is so done D) All of the above,retweet,0,,,,,,,,,,
JeopardyGuesser,"Republicans: It’s Joe Biden’s baby formula crisis! Why aren’t Democrats doing more?! ***@HouseDemocrats hold vote to fund more baby formula*** @HouseGOP: NAY!!!!!! ———————————— Hi Republicans, we’re getting shit done to solve problems. What’s your job?",retweet,Not sure why Republicans are acting so shocked by Cawthorn’s alleged revelations about their party. One of their members is being investigated for sex trafficking a minor and they’ve been pretty OK w/ that. They issued more consequences to members who voted to impeach Trump.,retweet,Always pay attention to the story behind the story. Republican operatives are using Kanye West as part of the Trump re-election strategy. They don’t care about him or his mental health. They care about diverting Black voters and creating a new Jill Stein.,retweet,"On behalf of my dad who doesn’t understand Twitter. He voted Republican every election until 2016 when he voted 3rd party in New York. Recently, he moved to swing state, NC and will enthusiastically be voting for Biden. I’m so proud of him ❤️❤️ #LincolnVoter",tweet,"Scientific American has never endorsed a presidential candidate in our 175-year history—until now. The 2020 election is literally a matter of life and death. We urge you to vote for health, science and Joe Biden for President.",retweet,The conservative SCOTUS members have got to be considering that a decision favoring Trump will also benefit any Democratic POTUS going forward. #rachelmaddow #maddow #SCOTUS #TrumpTaxReturns,tweet,I have reasons to believe a higher percentage of Republicans will break for Biden or vote third party than the other way around. Maybe not by a large percentage but it’ll make a difference.,reply,"@JudiciaryGOP This tweet is a stark reminder that the GOP is a brand, not a serious governing party. They like celebrities &amp; the free marketing. But the GOP brand isn't law &amp; order or conservatism. It's what Kanye, Elon, Trump now represent: anti-Semitism, racism, propaganda for war criminals.",retweet,Let’s vote against babies getting baby formula to make Biden look bad” -Republicans,retweet,I’m blocking anyone who isn’t aggressively anti trump untill election is over - sorry no time for your BS,retweet,0,,,,,,,,,,
Jerrybraden92,New Hampshire state lawmakers voted against a bill crafted by fourth graders to make the New Hampshire State...,tweet,BREAKING: We did it! The Senate just voted to protect #NetNeutrality. But our work isn't over. It's time to take the vote to the House.,retweet,BIC has donated 2.5 Million writing instruments to schools in need during the company's 2022 Global Education Week. Help them reach their goal of 3M donations by liking or re-sharing their social post! #BICCauseWeCare #bicpartner,tweet,Just saw Liliac is one of the bands videos submitted for Jovi tour They are awesome!!! Wish we could vote,reply,"I just earned 40 Swag Bucks for completing the Survey on the Economy, Personality, and Attitudes task on...",tweet,President Obama suggested that it is time to make voting mandatory. Do you think that voting should be mandatory?,tweet,Project # 2 - Social Issues for the Mad Men DVD/Blu-ray Contest has arrived!,retweet,I just took action &amp; told my members of Congress to #LiftTheBan on U.S. crude oil exports! Join me:,tweet,"Strap on your fanny packs, your fave 90s drink is turning 30! 🥳 Post a pic of you from the 90s using #ShowUsYour90s + #PepsiSweepstakes for a chance to be 1 of 300 to win Crystal Pepsi. No Purch. Nec. Ends 1/6/22, 9am. 50 US/DC res only, 18+ (19+ in AL/NE). Not Avail. Retail",retweet,69% of U.S. parents believe their kids need a college degree or more to achieve the American Dream. Agree or...,tweet,0,,,,,,,,,,
JesseKIRO7,"@ProjectLincoln I wonder if the #MAGA crowd understand that they can eliminate Trump's biggest competition in 2024 by voting for , or leaving the governor question blank, and not Ron DeSantis? Ron takes the L and his POTUS ambitions go poof.",reply,"I'm imagining Trump after a GOP '24 primary if the Republican electorate decide Trump is an albatross on the party &amp; they go in a different direction. I assume Trump would then become a GOP arsonist in the general, seeking revenge against any and all who thwarted him, see GA '20",reply,most Republicans I would argue do not vote in their financial interests... as Trump once acknowledged.,reply,Trump's fat-wahhh against anyone in Congress who voted to impeach him.,reply,"@MollyJongFast McCain on the right in 2008, Trump on the right in 2021 vs Obama on the left in 2008 and Biden on the left in 2021. The meme in that reality could only be the viewed when aided by psychedelics.",reply,"@chrislhayes has emphasized that point, so it would be wise to always refer to Trump during broadcasts as ""2020 election loser Donald Trump"" or ""two time popular vote loser Donald Trump"". Loser followed by TFG's name is effective and accurate branding.",reply,"@piersmorgan I assume was able to take advantage of Trump's already bad but weakened debating skills, with the TFG cocooning himself post 1/6 to conservative media outlets that rarely challenge anything he has to say. GOP not wanting 2024 debates acknowledges that deficiency.",reply,"The only way to save democracy is to vote for Democrats in the fall. That may sound hyperbolic to some – but that’s precisely the problem. Like so many Ukrainians before Feb. 24, most Americans remain in denial about the threat to our country.",retweet,"@RonFilipkowski limited government until a Democrat is in the White House, then they expect POTUS to be Master of the Universe, injecting himself into every aspect of our lives and coming to the rescue somehow, some way, superhero style, no matter the importance, private sector issues or not.",reply,"Katie Hobbs hit a sore spot with #MAGA, with #ArrestKatieHobbs trending, after asking for an ethics review of Mark Brnovich, who concealed a report he launched that debunked 2020 election fraud claims. Mark didn't want to upset Trump's fragile ego &amp; will soon be disbarred #ettd",tweet,0,,,,,,,,,,
JetJacket,"Pennsylvania Lt. Gov. @JohnFetterman on Trump's baseless fraud claims: ""There isn't any fraud, and he knows that...They can send 1,000 lawyers to Pennsylvania if they want. It's not going to change the underlying dynamic, because this race was conducted with absolute integrity""",retweet,"*will be 🙄 We produced actual evidence of voter fraud. 2 cases. Both R’s. After 2 weeks, why can’t they even produce 1 single case of voter fraud? Why doesn’t their lawsuit mention my Luzerne dude trying to have his dead mom vote for Trump? That’s *actually* fraud.",retweet,3 cases of voter fraud in PA. ✅ 3 PA Counties. ✅ 3 Republicans voting for Trump. ✅ 1 Dead Mom. ✅💀👵🏻 1 town named Forty Fort. ✅ You can’t make this up.,retweet,Lol Marco Rubio making fun of Biden’s picks for his team... meanwhile...to name just a few ... Jared Kushner All the Trump Spawn Omarosa Rick Perry Scott Pruitt Michael Flynn Stephen Miller Ben Carson Betsy Devos Brett Kavanaugh Oh and Trump himself.,tweet,"🚨 Breaking: Emmanuel Macron has been re-elected French president with 58% of the vote, projections show, defeating far-right candidate Marine Le Pen. 🇫🇷 👉",retweet,"Georgia, this is it. Today is Election Day and your vote can help elect @ReverendWarnock and Jon @Ossoff to the U.S. Senate. Make your voice heard today and vote—either in person or by dropping off your mail-in ballot at a ballot drop box.",retweet,President-elect Joe Biden's dogs bring return of presidential pets to the White House.,retweet,So that Erie postal worker made a bunch of sh!t up about voter fraud. Giggle. 🤭 That means the only documented voter fraud in PA is *still* my dude in Luzerne County voting for Trump with his dead mom’s ballot. “Audit” seems to be going well. 😆,retweet,"It seems like these tweets help ease people's minds, so let me reiterate: Trump + his enablers have no legal basis for their frivolous, bizarre lawsuits. They are wasting everyone's time. But as long as they keep it up, we'll keep beating them in court. Enjoy your Friday.",retweet,Good morning PENNSYLVANIA! I’m so excited to see you today and SING for you!!!!!!! I believe in 🎶 YOU &amp; I 🎶 !! Let’s talk about what America looks like with a KINDER President. WE NEED EVERY VOTE❤️ I’m with @JoeBiden —Lets go 24 hrs!!!!!! #Biden #AmericaNeedsPennsylvania,retweet,0,,,,,,,,,,
JohnJGeddes,There is a bill in the Senate that would stop Trump's policy of separating immigrant children from their parents at the border. There are currently 43 Democratic co-sponsors and ZERO Republicans. Every single Senator who is not a sponsor needs to confronted about it Let's go,retweet,Donald Trump and Republicans just celebrated voting to let thousands of Americans die so that billionaires get tax breaks. Think about that.,retweet,"Biden, slamming Trump's bogus claims of fraud and GOP lawmakers who backed Texas lawsuit, notes his election win survived Supreme Court challenge: ""Now it's time to turn the page... to unite, to heal.""",retweet,Images of members of Congress who have enabled Trump during this pandemic getting vaccinated before Americans receive covid relief shows just how deformed Washington has become.,retweet,"Wait a minute, wait a minute--did Trump just basically endorse an alleged child molester because he's a conservative and will vote for his tax bill?",retweet,"""If public opinion does not demand change in Congress, it will not change."" - President Obama on...",tweet,"Okay, Republicans. How much longer are you going to let this farcical “presidency” continue? At a time of such political, economic, and geo-strategic turbulence—both nationally and globally—are you waiting for a catastrophe to happen before acting? Disaster looms!",retweet,"All politics aside, the Trump administration reminds me of that Tom Arnould movie, THE STUPIDS. Really, you guys, this is embarrassing.",retweet,Donald Trump has spent years peddling lies about President Obama. And that didn't stop today.,retweet,"I hope our Government will condemn far-right retweets by Donald Trump. They are abhorrent, dangerous and a threat to our society.",retweet,0,,,,,,,,,,
JohnMDouglass1,"Just watched the film 180° South, looked up Doug to only learn of this, sad to hear - a true friend of conservation",reply,"problem is calculating the s-delegates before first votes are cast, gives competing candidate illusion of losing from the start",reply,Is there a tv tax in UK? Heard that was the case which may be a reason there are less ads. As with many other way h little tv and stream,reply,As a Florida Alum that grew up in Maryland this is a big deal. Lacrosse in that part of the country is like college football in the south - congratulations!,reply,"Fozz is retrogaming royalty, keep the posts coming - with everything devolving into politics i love seeing these systems and games here",reply,Why Not? It's a truck and considering the company and I believe production is already based in ATS States it would be a nice addition. With that said I believe the modders may get this done before the holidays,reply,"fantastic response, the automatic dismissal of an opposing view left or right is killing us as a society",reply,"some of the best trails in the country are found in NH, love hiking up there",reply,"While made as a private citizen she has thrown the University and its reputation under the bus. All I know is that a majority of us, private and public sector alike would be let go making these comments while linking them to our place of employment",reply,"Will pray for your daughter and family, while not quite the same we lost our son in the eighth month of pregnancy and our grief was and still is there years later",reply,0,,,,,,,,,,
JonCouture,"Final: Bruins beat the Senators, 3-1. Boston has now won four games in a row.",tweet,"The Bruins will honor David Krejci for reaching 1,000 career games with a pregame ceremony on Monday, Feb. 20 — ahead of Bruins-Senators.",tweet,"Final: Bruins fall to the Senators, 7-5. That was ... something. Boston is 3-1-0 on the season.",tweet,"Plenty of taxing D-zone shifts for Orlov tonight. Just 25% of his faceoffs were set in the offensive zone. And his top matchup on the ice was against McDavid (8:42 5v5 ice time). Still, Boston held a 12-6 edge in scoring chances during Orlov's 17:49 of 5v5 reps.",tweet,"Bergeron on the Miller signing: ""The culture we built here goes against that type of behaviour. We’re a team built with character and character people. What he did is unacceptable and we don’t stand by that. In this locker room, we are all about inclusion, diversity, respect.""",retweet,"""He helps us be who we are."" David Pastrnak is poised to make at least $11 million per year — if not more — with his next contract. And he'll be worth every penny for the Boston Bruins. For :",tweet,"""He helps us be who we are."" David Pastrnak is poised to make at least $11 million per year — if not more — with his next contract. And he'll be worth every penny for the Boston Bruins. For :",retweet,The Lions are now 0-for-6 on fourth down against the Patriots today. That is not a typo.,tweet,"After not meshing together in some extended minutes last season, Taylor Hall and Charlie Coyle have been very effective together this season on the third line. Not a lot of teams can roll out a guy like Hall down on the third line.",tweet,"""From my standpoint, it's a hockey operations decision. We can control what we can control. Hopefully there's some growth and change. If it's the same 14-year-old that would be walking into this locker room, he wouldn't be accepted, wanted, or welcomed in this locker room.""",retweet,0,,,,,,,,,,
JrKrizzy,Senator Dino Melaye of the Peoples Democratic Party(PDP) raises his concerns over alleged inconsistencies in the number of votes and overvoting in Ekiti state #NigeriaDecide2023 #ElectionDay #2023Verdict #CTVTweets,retweet,"""We are Nigerians and must defend our rights': PDP agent Senator Dino Melaye rages at the INEC National Election Results Collation Centre in Abuja. #ElectionResults #NigeriaDecides2023 #CTVTweets",retweet,The woman that APC thugs wounded with bottle came back to vote. This is the Hero of this election. ❤️🇳🇬 #NigeriaElections2023 #ObiWon #SOSREX #PeterObiForPresident2023 Labour party casted,retweet,Donald Trump Says he wants to Pass a Bill that Only Recognizes Genders as Male &amp; Female in the U.S. So men Can’t play Women Sports😳🇺🇸,retweet,Trump supporter gets karma after Talking sh*t to a car full of black teens at a BLM protest,retweet,I don’t understand why curable blindness is a thing. Why don’t governments step in and help? Even if you’re thinking purely from a financial standpoint it’s hard to see how they don’t roi on taxes from people being able to work again.,retweet,VOTING IS NOW OPEN! Help us crown the best fanbase in college football 👑 (Sponsored by #HamptonByHilton),retweet,"He saw that new Teanna Trump, give him a break😭",quote,Bill Russell will be remembered as one of the most impactful athletes in American history -1st Black head coach of any North American pro sports team -Received Presidential Medal of Freedom in 2011 -11x NBA champ (2 as coach) -5x league MVP -2x NCAA champ -Olympic gold medalist,retweet,Electrically charged stones discovered in the Democratic Republic of the Congo.,retweet,0,,,,,,,,,,
Judge2Stanton,"DESANTIS RESPONDS TO TRUMP ATTACKS: ""I roll out of bed, I have people attacking me from all angles [...] In my case, not only did we win re-election, we won with the highest percentage of the vote than any Republican governor candidate in the history of the state of Florida.""",retweet,"President Trump outlines his new education plan, which includes: ➡️ Eliminating federal funding for schools that push critical race theory or left-wing gender ideology. ➡️ Direct elections of principals by the parents. ➡️ Banning men from women's sports.",retweet,"If re-elected, Donald Trump says he will sign an Executive Order on his first day of presidency that orders federal agencies to cease all programs promoting medical procedures for trans Americans, “at any age.”",retweet,"Social media sites banned Trump for promoting the idea that the election was stolen. Not for sending threats to anyone. Not for posting lewd or obscene material. But for expressing a belief he had. We gotta stop lying to ourselves about this ""free speech"" stuff. Lol",retweet,"WATCH: President Trump promises to dismantle the deep state. ""We will use every tool at our disposal to defend election integrity, and we will dismantle the illegal censorship regime and bring back free speech to America.""",retweet,"“We’re going to reverse every single crisis, calamity, and disaster that Joe Biden has created and bring safety, prosperity, and prestige back to America.” - President @realDonaldTrump Watch Our Coverage Of President Trump’s SC Speech here:",retweet,"TRUMP: I want to do the right thing for the American people, and to be honest, secondarily, I want to do the right thing for the world. Don’t forget, we're a very powerful nuclear country, and so are they [Russia]. There's no upside.",retweet,"Not gonna lie…President Trump must REALLY love this country. If I were a 77-year-old, multi-billionaire who spent the last decade being slaughtered and slandered by the media, the last thing on my mind would be to run for presidency and try to save America—again.",retweet,Donald Trump says if he is re-elected he will bring back public executions and air them on live TV. Do you support this?,retweet,"110,236 Americans died from Fentanyl OD’s in 12 months per @FBI says 455 Americans were killed with a rifle in 1 year and not all were AR-15’s. @FBI says 662 were killed with hands, fists or feet during that time period. Democrats only discuss 1 of these. Why?",retweet,0,,,,,,,,,,
KOB4,"Tune in now to hear President Joe Biden discuss today's deadly attacks in Afghanistan. Listen live at 92.3 FM, our app or online.",retweet,"Agree with this article entirely. I have friends in Russia, and they are so apolitical, like most of their citizens. I used to think it was great, considering how toxically immersed in politics we Americans have gotten - but this is the other side of the coin I didn't consider.",quote,"Slight #Ozark Spoiler for Ep 1 of the new season - if you're wondering who the rapper is that Ruth is talking about New York State of Mind by Nas is, it's Killer Mike - who's a member of the duo Run The Jewels - who's song is used in the finale of Season 3 during THAT Helen scene",tweet,"I'm done listening to any Disney slander from Star Wars fans - if you don't like the Sequel Trilogy, that's fine, but after Galaxy's Edge, The Mandalorian, Clone Wars final season, Bad Batch, Book of Boba, and this Obi Wan trailer I couldn't be happier that The Mouse is in charge",tweet,"I hope arrangements can be finalized quickly to keep the Yotes in AZ! First thoughts are Footprint Center, but I'm not sure if it's ready to bring hockey back after renovations. Then Tucson Convention Center - but the Roadrunners and Arizona Wildcats both play there already.",quote,"Spain vs USA in Men's Basketball - Spain is the home country to arguably the 2nd best pro hoops league in the world behind the NBA, and with the exception of Rubio and Pau, most of these guys have been in that league for most their careers. This is going to be a fight. #Tokyo2020",tweet,"@washingtonpost So amazing, the people who cared for him on the field and in the hospital are absolute heroes - they saved a life. The best part of life is realizing that people can be so incredible!",reply,"Just saw the #CaneloPlant press conference, and if that's a preview of fight night, Canelo is going to put Plant down early. Canelo dodged the left Plant threw, and landed a 1-2 counter before Plant even knew what happened.",tweet,"And here's what's wrong with the whole thing. These guys are Hall of Fame talent, but now their fate lies with the Committee and I don't like the odds.",quote,"If Denver doesn't take Fields at 9, there will definitely be smoke to the Aaron Rodgers to Denver fire - and it will also make the Cowboys 10 pick very interesting. Draft Surtain - or entertain trade calls for teams looking to jump in front of New England.",tweet,0,,,,,,,,,,
KSeattleWeather,@FoxNews WaPost... lol... a liberal poll clearly. Include Trump supporters and the number is closer to 50% because 90% of them will never accept Joe Biden as their president no matter what. After Trump poisoned politics so badly they may never view a Democrat legitimately again.,reply,He's a president largely impervious to voting and elections and public sentiment. Very much in the tin-pot mold like they have in Turkey and in Russia and what we would have had here if Trump had managed to maintain power beyond one-term.,tweet,@hodgetwins Well since Trump was president in 2020 when this alleged interference occurred maybe impeachment if he ever wins office again but that seems unlikely as he's yet to garner the most votes in any election and Republicans can't always count on the electoral college bailing them out.,reply,Breaking: Democratic incumbent and crucial 50th vote for federal judges Catherine Cortez Masto has assumed a 5k vote lead in Nevada. In the 20 some years I've been following politics closely I've not seen an election quite like this. Simply miraculous.,tweet,"Iowans don't want or need a government handout. If you had any principles you'd return this communistic, neo-marxist, socialist tax &amp; spend money we can't afford back to the liberal states like Calif. &amp; NY that provide the majority of federal funds to keep flyover country afloat!",reply,Republicans are drastically altering election laws to make voting as difficult and painful a process as possible. All in service of the #BigLie and to placate Donald Trump and his fanatical following who may never come to grips with his decisive loss.,tweet,Major League Baseball disavows failed one term president toxic Trump rejects suggestion they asked him to attend World Series game in a state where he lost to Joe Biden and also helped elect two Democratic Senators.,tweet,@WalshFreedom Has this doofus forgot Benghazi ran 5 years and spanned 2 elections only ending when a Republican was voted in. I'd like to see Trump or one of his puppets testify for 11 hours straight. Even if they appeared they'd necessarily plead the 5th to avoid self-incrimination.,reply,They say elections have consequences but apparently that doesn't apply to GOPers. With three Trumper activist judges residing the Trump State is still deciding things even with a Democratic President and Congress.,reply,Not a single one of Biden's U.S. Attorneys have taken office. The 'Trump state' operates unabridged as Democrats attempt to play patty cake with recalcitrant Republicans. And you wonder why there's been no indictments?,retweet,0,,,,,,,,,,
KTAR923,"Tune in now to hear President Joe Biden discuss today's deadly attacks in Afghanistan. Listen live at 92.3 FM, our app or online.",retweet,"Agree with this article entirely. I have friends in Russia, and they are so apolitical, like most of their citizens. I used to think it was great, considering how toxically immersed in politics we Americans have gotten - but this is the other side of the coin I didn't consider.",quote,"Slight #Ozark Spoiler for Ep 1 of the new season - if you're wondering who the rapper is that Ruth is talking about New York State of Mind by Nas is, it's Killer Mike - who's a member of the duo Run The Jewels - who's song is used in the finale of Season 3 during THAT Helen scene",tweet,"I'm done listening to any Disney slander from Star Wars fans - if you don't like the Sequel Trilogy, that's fine, but after Galaxy's Edge, The Mandalorian, Clone Wars final season, Bad Batch, Book of Boba, and this Obi Wan trailer I couldn't be happier that The Mouse is in charge",tweet,"I hope arrangements can be finalized quickly to keep the Yotes in AZ! First thoughts are Footprint Center, but I'm not sure if it's ready to bring hockey back after renovations. Then Tucson Convention Center - but the Roadrunners and Arizona Wildcats both play there already.",quote,"Spain vs USA in Men's Basketball - Spain is the home country to arguably the 2nd best pro hoops league in the world behind the NBA, and with the exception of Rubio and Pau, most of these guys have been in that league for most their careers. This is going to be a fight. #Tokyo2020",tweet,"@washingtonpost So amazing, the people who cared for him on the field and in the hospital are absolute heroes - they saved a life. The best part of life is realizing that people can be so incredible!",reply,"Just saw the #CaneloPlant press conference, and if that's a preview of fight night, Canelo is going to put Plant down early. Canelo dodged the left Plant threw, and landed a 1-2 counter before Plant even knew what happened.",tweet,"And here's what's wrong with the whole thing. These guys are Hall of Fame talent, but now their fate lies with the Committee and I don't like the odds.",quote,"If Denver doesn't take Fields at 9, there will definitely be smoke to the Aaron Rodgers to Denver fire - and it will also make the Cowboys 10 pick very interesting. Draft Surtain - or entertain trade calls for teams looking to jump in front of New England.",tweet,0,,,,,,,,,,
