mutual,tweet1,type1,tweet2,type2,tweet3,type3,tweet4,type4,tweet5,type5,tweet6,type6,tweet7,type7,tweet8,type8,tweet9,type9,tweet10,type10,rated,p1,c1,p2,c2,p3,c3,p4,c4,p5,c5
littleulqui,"you actually expected progress in a southern, conservative state? voters from your state elected Jeb Bush into office...twice!",reply,"fun fact: if you care about who appears on #SNL, you're officially old - have fun voting in a midterm election or getting a prostate exam or whatever else old people do...",tweet,"Democrats: ""Lets talk about the issues"" Republicans: ""Lets talk about who loves America more""",tweet,In Trump's World: Obama: Kenyan LeBron James: dumb Don Lemon: dumb Maxine Waters: low IQ black countries: shitholes black athletes: SOBs Black tenants: unwelcome Black workers: lazy Central Park 5: guilty Mexicans: rapists Muslims: terrorists Indians: fake Nazis: very fine people,retweet,Trump hasn't even been elected for a full day and he's already fucking up our chocolate bars!,quote,"Lincoln: “4 score and 7 seven years ago…"" JFK: “Ask not what your country can do for you…” Trump: “Actually the Nazis had a permit…""",retweet,listen up conservatives: Obama is choosing the next supreme court justice - man up and accept that as a fact of life...,tweet,"I hope the peeps in Syria enjoy my tax money (I know the bros in Afghanistan, Iraq, Egypt, and Libya sure did)",tweet,"I hate Jemele Hill and Trump equally - both say outlandish BS for attention, both are insufferable trash that society would be better without...",tweet,"I know hindsight is 20/20, but maybe the GOP running a pedophile for U.S. senate wasn’t a very good idea after all...",tweet,0,,,,,,,,,,
loveamandarae,“The biggest thing I don’t understand about Trump is that he is REALLY rich... he could really do something about his hair.” -mom 😂😂,tweet,"Thinking of your family and the safety of your father! There are 800,000 police officers in America, I know they aren’t all bad❤️ of course outraged about George Floyd as well but not generalizing police officers just as we do not generalize races.",reply,"Mrs. Clinton, I have news for you: I am a woman, and I am not voting for you.",retweet,Exactly! You turn them into republican husbands.😘,retweet,id much rather stay inside and talk to no one but i have the fear of missing out on every social interaction i'm an introvert gone wild,retweet,If women ruled the world there would be no wars. Just a bunch of angry countries not talking to each other.,retweet,"A massive congratulations to , voted winner of British Single by the UK public. Thanks to everyone who voted! #britawards",retweet,RETWEET for a chance to win an autographed Tim Anderson bat. Vote now through 1:00 p.m. CT tomorrow to make sure Tim Anderson is a starter for the MLB All-Star Game!,retweet,If I’ve said it once I’ve said it a million times. We should hold all results till midnight and release the states 1 by 1 in alphabetical order in the most dramatic way possible. Electric city.,retweet,I hope they do a tour! And yeah they will never forget their home :) but America is also a big deal in the music industru,reply,0,,,,,,,,,,
lovetocook12345,More Than 100 Democrats Vote With Republicans Against Biden Admin Initiative,retweet,This is where are taxes are being sent to fill up the democrats ATMs n order to steal the next elections n keep funding BIDEN Family Crimes! Now This Communist leader wants the USA to replace all the money he lost in FTX! When is America going to Stop This Illegal theft by Biden?,reply,Republicans are now loudly booing Joe Biden as he lies about their intentions to cut Social Security and Medicare.,retweet,"Jim Jordan has been criticized online after saying ""only Americans should vote in American elections."" The only peo…",retweet,I am DISAPPOINTED Republican South Carolina Senator Tim Scott failed to endorse President Trump! You are making a…,retweet,Who wants President Trump elected Speaker so he can conduct the J6 investigations and expose Nancy Pelosi on the national stage?,retweet,Breaking News: incompetent and corrupt #AdamSchiff is running for U.S. Senate in California. We need a Trump’s Republican to run as well.,retweet,"Eighteen Republican senators voted to pass a $1.7 trillion spending bill, including this guy...",retweet,"Melania Trump was a better first lady than Jill Biden, Michelle Obama, and Hillary Clinton combined. Who agrees?",retweet,"No Republican who voted to approve this massive spending bill can ever claim again to be a limited government, less spending conservative.",retweet,0,,,,,,,,,,
m70056,"@benshapiro I dislike Donald Trump, but Joe Biden is so much worse. He has destroyed this country in two years and now we are paying for it. I work in the medical field full of liberals and even they are saying they will never vote democrat again. Maybe they are just saying that but still.",reply,It won't be to long after the elections they start turning on Biden and each other. The democratic Lt. Governor in Georgia endorsed the Republican gubernatorial candidate. Let's see how long that guy lives once Hillary Clinton finds out.,reply,"@PressSec @POTUS It was actually a new election denier AI bot the democrats are testing, it comes after families and friends of election deniers. The engineer came out 10 mins ago and said he forgot to set it to ""Republicans Only Mode"". He apologized and said he Jan 6th denial bot won't do this.",reply,"@elonmusk I'll turn that shit around in 90 days. I would ban every political figure on both sides, every person in media, and anyone who puts a Ukrainian flag and pronouns in there profile. No more Trump, no more Biden, and nor more AOC. It would be a utopia of conversation.",reply,"@SenSanders It was actually a new election denier AI bot the democrats are testing, it comes after families and friends of election deniers. The engineer came out 10 mins ago and said he for got to set it to ""Republicans Only Mode"". He apologized and said he Jan 6th denial bot won't do this.",reply,"It was actually a new election denier AI bot the democrats are testing, it comes after families and friends of election deniers. The engineer came out 10 mins ago and said he for got to set it to ""Republicans Only Mode"". He apologized and said he Jan 6th denial bot won't do this.",reply,"@JackPosobiec It was actually a new election denier AI bot the democrats are testing, it comes after families and friends of election deniers. The engineer came out 10 mins ago and said he for got to set it to ""Republicans Only Mode"". He apologized and said he Jan 6th denial bot won't do this.",reply,"@Timcast It was actually a new election denier AI bot the democrats are testing, it comes after families and friends of election deniers. The engineer came out 10 mins ago and said he for got to set it to ""Republicans Only Mode"". He apologized and said he Jan 6th denial bot won't do this.",reply,"It was actually a new election denier AI bot the democrats are testing, it comes after families and friends of election deniers. The engineer came out 10 mins ago and said he for got to set it to ""Republicans Only Mode"". He apologized and said he Jan 6th denial bot won't do this.",reply,"@gregkellyusa It was actually a new election denier AI bot the democrats are testing, it comes after families and friends of election deniers. The engineer came out 10 mins ago and said he for got to set it to ""Republicans Only Mode"". He apologized and said he Jan 6th denial bot won't do this.",reply,0,,,,,,,,,,
mdevillar,Here’s how Dems can + must do more than wait for an election. Let’s start w/ why: - 7 of the 9 justices were appointed by a party that hasn’t won a popular vote more than once in 30 years - 1 of those seats was stolen - Several lied to Congress to secure their appointment…,retweet,"Dear followers, mutuals, whatever. If you're voting or have voted for Trump for this year's general election please let me know so I can block you. Of you voted for him in 2016 that's not great but okay, sure. BUT. If you're still voting for him NOW, get the fuck out.",tweet,"In other news, America's billionaires could give everybody in the country a $3,000 stimulus check and still be richer than they were before the pandemic. It's past time for a wealth tax.",retweet,"The purpose of Pride is to find safety in numbers and put pressure on social/political barriers with visibility and protest. The reason it isn't ""family-friendly"" is because you believed we did not belong in your families. ""Family-friendly"" has become an anti-gay dog whistle.",retweet,Remember when Ted Cruz blamed Obama’s rhetoric when a Black man killed a cop? Does the fact that Republicans encouraged the Great White Riot mean they are responsible for an officer’s death and why do you want #TedCruzKilledaCop to trend?,retweet,"If you haven’t been paying attention to the state of anti-trans legislature in the US, PLEASE start now. There are people in positions of power who want to put our right to exist on trial. This is not the start and it is not the end.",retweet,"The American people can't afford to wait any longer. Every working class American needs $2,000 a month. Every unemployed American needs $600 a week. Every American needs healthcare as a human right. No one in America should go hungry or homeless. The do-nothing Senate must act.",retweet,"There are already calls for ""forgiveness"" and ""healing"" and ""reaching out"" now that Joe Biden is elected. I understand the impulse behind these statements, but they are FUNDAMENTALLY immoral Thread",retweet,Earlier this year the NYPD endorsed Trump. Earlier today the NYPD stole PPE from people voting. And tonight they’re blasting Trump 2020 from their work vehicle. Disgusting and unacceptable.,retweet,"After eight months of this pandemic, we finally found President Trump's plan to beat COVID-19.",retweet,0,,,,,,,,,,
mfdoomstan1,Senator Dino Melaye of the Peoples Democratic Party(PDP) raises his concerns over alleged inconsistencies in the number of votes and overvoting in Ekiti state #NigeriaDecide2023 #ElectionDay #2023Verdict #CTVTweets,retweet,"""We are Nigerians and must defend our rights': PDP agent Senator Dino Melaye rages at the INEC National Election Results Collation Centre in Abuja. #ElectionResults #NigeriaDecides2023 #CTVTweets",retweet,The woman that APC thugs wounded with bottle came back to vote. This is the Hero of this election. ❤️🇳🇬 #NigeriaElections2023 #ObiWon #SOSREX #PeterObiForPresident2023 Labour party casted,retweet,Donald Trump Says he wants to Pass a Bill that Only Recognizes Genders as Male &amp; Female in the U.S. So men Can’t play Women Sports😳🇺🇸,retweet,Trump supporter gets karma after Talking sh*t to a car full of black teens at a BLM protest,retweet,I don’t understand why curable blindness is a thing. Why don’t governments step in and help? Even if you’re thinking purely from a financial standpoint it’s hard to see how they don’t roi on taxes from people being able to work again.,retweet,VOTING IS NOW OPEN! Help us crown the best fanbase in college football 👑 (Sponsored by #HamptonByHilton),retweet,"He saw that new Teanna Trump, give him a break😭",quote,Bill Russell will be remembered as one of the most impactful athletes in American history -1st Black head coach of any North American pro sports team -Received Presidential Medal of Freedom in 2011 -11x NBA champ (2 as coach) -5x league MVP -2x NCAA champ -Olympic gold medalist,retweet,Electrically charged stones discovered in the Democratic Republic of the Congo.,retweet,0,,,,,,,,,,
mikejwhelan,"BREAKING: Senate Democrats just passed the American Rescue Plan and big, bold COVID relief for people across this country.",retweet,"10 MILLION lost their unemployment benefits today, which they needed in the first place because Trump so completely mismanaged the Covid response that they lost their jobs Ponzi scheme of hope &amp; lies Each day #DopeyDon golfs the number rises I wish I had better news my friends",retweet,BREAKING NEWS: A drunk Lindsey Graham? Breaking up with Trump on the floor of the Senate right now.,retweet,"Wow. Included in Twitter’s statement, explaining why it banned Trump: “Plans for future armed protests have already begun proliferating on and off-Twitter, including a proposed secondary attack on the US Capitol and state capitol buildings on January 17, 2021.”",retweet,People on social media are showing support for black female journalists after a series of offensive comments from Trump this week. via,retweet,Congresswoman Sheila Jackson Lee has introduced Articles of Impeachment against President Donald Trump.​,retweet,"BREAKING: Sources say Trump advisers are prepping for Mueller to deliver the results of his investigation to the DoJ as early as Wednesday. Trump is currently most worried about Donald Trump, Jr. They think he will be indicted shortly. I agree. He should be. #VoteDem. #VoteBlue",retweet,What is this I’m hearing about people not getting their second stimulus if they filed their taxes with TurboTax??? I am panicked about money and this is the LAST thing I need right now,retweet,A new day in America has come. Tune in as Vice President-Elect @KamalaHarris and I address the nation.,retweet,"BREAKING: says former Detroit Mayor Kwame Kilpatrick will be getting out of prison early, thanks to President Donald J. Trump.",retweet,0,,,,,,,,,,
mmpadellan,"I'm not saying I'm unhappy Republicans are finally turning against Trump, all I'm saying is they only did it after he already lost the House, the Presidency, the Senate, 350,000 lives, and any moral standing America had in the world.",retweet,The Republicans are ruthless and rampant! They fight as a team! FoxNews! OAN! NEWSMAX! SCOTUS! THE SENATE! MANCHIN! TRUMP etc.. As a Democrat I want the entire Democratic Party to fight as a team! NOT JUST ASKING PRESIDENT BIDEN ALONE TO FIGHT!#wtpBLUE #DemVoice1,retweet,Democrats voted for Biden in record numbers. His “Senate Majority” is impotent because of Manchin &amp; Sinema. Biden stepped up &amp; took Trump down because he loves his country. Stop bashing him. All you will do is elect Republicans &amp; help end Democracy. Fucking Stop It. #FreshWords,retweet,"This is in Kentucky: The state now has 1,676,743 registered Democrats compared to 1,511,821 Republicans. McConnell 1.2 million votes McGrath 816,000 Trump. 1.3 million Biden. 772,000 I DO NOT BELIEVE THAT HALF OF THE DEMOCRATS DIDN'T VOTE, DO YOU?",retweet,"NEVER FORGET: 197 House Republicans voted ""Nay"" when it came time to impeach Trump for inciting an insurrection. 43 Republican Senators acquitted him. They all knew! #FreshResists",retweet,"If you were horrified by what you saw on January 6, 2021 understand that 35 Senate Republicans voted against a bipartisan commission to investigate that day. Flipping PA blue + protecting our Democratic majority has *never* been more urgent.",retweet,Republicans who voted against President Biden’s infrastructure plan are now begging for funding for projects. Please watch!,retweet,"BREAKING: Trump and Republicans panic as a new poll from the conservative Rasmussen Reports finds that President Biden’s approval rating has skyrocketed by a whopping 11% in a single month, from 36% up to 47%, after multiple legislative wins. RT IF YOU SUPPORT PRESIDENT BIDEN!",retweet,8 Republican Senators who are women voted against equal pay for equal work! Republicans just don’t make any sense!,retweet,"TO: ALL NETWORKS, CABLE STATIONS, PODCASTERS, ANYONE WITH A PLATFORM-Don't cover Trump on the day that we restore the republic with the inauguration of President-elect Joe Biden. Trump is planning a mass rally at the Andrews AF Base the morning of the Inauguration. Ignore him.",retweet,0,,,,,,,,,,
muhannad111ksa,"Good one! Last time I checked, Republicans, not Democrats, control the Senate. They control the schedule, need only 50 votes to confirm.",retweet,"Absolutely nothing. Polls don't mean anything. I don't want Trump to have another term, but Biden is senile as shit. I just want the election over so covid can magically disappear.",quote,"If you’re an American, if you’re a Republican, and you’re not disgusted by Trump’s undermining of US Intellegence Agencies, his dismissal of Russia’s cyber-terrorism against our democratic institutions, and his deference to the murderous Russian leader, YOU ARE A CULT MEMBER.",retweet,"I'm not opposed to #MarriageEquality, far from it. I just think people should recognize no conservative or Republican #POTUS would have",tweet,"I’m still in disbelief as to how ANY woman could’ve supported (or still supports)Trump, knowing he bragged about assaulting women when about 1 in 3 women will be assaulted in her lifetime! He’s a disgusting, misogynistic pig who is completely undeserving of being potus!",tweet,"Trump may win the presidency, even as forecasts show Clinton winning the popular vote. The only college I don't like is the electoral one.",retweet,The elections across the U.S. made history: - The first Native American women were elected to Congress - The first Muslim women were elected to Congress - The first openly gay man was elected as governor - There will be at least 100 women in the House,retweet,"""Take a vote to give millions of the hardest-working people in America a raise."" —Obama to Congress on why it's time to #RaiseTheWage #SOTU",retweet,Donald Trump's anti-Iraq War position wasn't as prophetic as he thinks via,tweet,"It started with a tweet. At 12:54 a.m., hours after news broke that his top aide Hope Hicks had tested positive for coronavirus, President Trump tweeted that he and the first lady had tested positive — just 32 days before Election Day",retweet,0,,,,,,,,,,
nej924,"One day after 8 people were killed due to hatred of Asian women, how dare 172 Republicans vote against the Violence Against Women Act? The most contentious part of the act? Preventing people convicted of domestic abuse or stalking from purchasing a firearm.",retweet,"Shock of shocks! Donald Trump, the self-proclaimed billionaire, received a $72.9 million tax refund from the IRS while not paying a nickel in federal income taxes in 10 out of 15 years. Yep. Trump l-o-v-e-s corporate socialism for himself, rugged capitalism for everyone else.",retweet,Matt Lauer lost his job. Charlie Rose lost his job. Mark Halperin lost his job. Glenn Thrush lost his job. Billy Bush lost his job. Harvey Weinstein lost his job. Kevin Spacey lost his job. But in politics... Conyers still in Congress. Moore still running. Trump still President.,retweet,".@PeteButtigieg: ""America is under attack from homegrown white nationalist terrorism…We are the only country in the world with more guns than people... White nationalism [is] inspiring people to commit murder, &amp; it’s being condoned at the highest levels of the American gov’t.""",retweet,Republicans “all votes should be done in person with a valid id!” Oh so.. fuck the military people overseas. Fuck the elderly who may not be mobile. Fuck the out of state college kids. Fuck the people on vacations or business trips. Or have to work in general.,tweet,"President Trump has just extended the federal social distancing guidelines on the coronavirus to April 30. Hunker down, folks.",retweet,Biden went to a protest site. Trump went to his bunker. That says everything.,retweet,These idiots trying to rip Obama for Katrina. Are they too stupid to count from 2005? W was POTUS during Katrina. Education in US is shit,retweet,There's too many Americans walking around with the impression that Trump made some bad choices. A bucket of KFC &amp; cheese fries are bad choices. Bribery &amp; Extortion are crimes. One you're supposed to get Heartburn &amp; clogged arteries. One you're supposed to get life in prison.,retweet,Trump on Ghislaine Maxwell: “I wish her well.” Ghislaine Maxwell is charged with sex trafficking minor girls and the “president” wished her well. That’s more sympathy than he’s ever given to the nearly 140K people who have died from COVID. Let that one sink in... #TrumpPresser,retweet,0,,,,,,,,,,
nis_prinny,"We can't contain the excitement for 's first full-color images! On Monday, July 11 at 5pm ET (21:00 UTC), President Biden will unveil one of the space telescope's first images of deep space as a preview of what's ahead:",retweet,"Not feeling well today. _(:3」∠)_ Oil change tomorrow (already sent off my vote, so no worries about that. ha.). Was going to get takeaway, but realized they're closed. Then more driving &amp; doing as the week goes on. &amp;... maybe grocery pick up? Not sure.",tweet,"As we hurtle towards the end of Early 2022, a quick Playdate update: Group One's batch of brand new shiny Playdates are on their way to our fulfillment center in California as we speak!! They'll still need to be processed (and gradually shipped) but… it's almost time!",retweet,"While we didn’t vend at MFF, our team WAS there to have some fun. Current status is: crying in our hotel room after seeing.. SO much of what we do, proudly displayed on your beautiful figures. Walking the halls and seeing every 7th person wearing us is just.. it’s overwhelming.",retweet,"Oh man, this slow cooker mac &amp; cheese &amp; meat is just ~too cheesy~ &amp; bland. (but, a lot of them are.) Have to mess with this if I want to do it again, I guess. :d But, it's also pretty easy to just make a roux to white sauce &amp; put cheese in it either. ha.",tweet,"Hello, all! We were able to move the database successfully and everything should be running along smoothly now! There was a period of time where the site was up but the databases were still in a state of crossover, so there were some hiccups with quests and items at the time. 1/n",retweet,Did get the PS5 hooked up &amp; may try playing something in a bit. Happy to have it &amp; happy it worked &amp; wasn't a box of wood. (should probably gulp down some anti-nausea pills. ha.),reply,"Really, I don't know if there are other ending to get, but the way the game mechanics work, I could at least have a different path to the end, I think. And I could bring other people along too? hm. Maybe I'll try choosing all of the idiot responses? Or be more cocky? haha.",reply,"Also groceries. Should have went day 1 but look at the deals! Cheap beyond &amp; a $1 pizza (with part of a bag of $2 Miyoko's). Should have let it melt a bit more, but I was hungry. Not bad, even though I had to cook it in foil (as I didn't want the possibility of cleaning an oven)",reply,GODZILLA WAS A JURASSIC CREATURE THAT EVOLVED FROM A SEA REPTILE INTO A TERRESTRIAL MONSTER AWAKENED BY MANKIND'S NUCLEAR WEAPONS TESTS. OVER TIME GODZILLA ITSELF HAS EVOLVED AND ITS FELLOW KAIJU MONSTERS HAVE COME TO EMBODY THE EMOTIONS AND SOCIAL PROBLEMS OF OUR TIMES!,retweet,0,,,,,,,,,,
noveliciouss,"Please let the fact that this is going to end up being close disabuse us of the notion that Trump was a fluke or that he doesn't represent a real, deep seated throughline in America and American ideology. That requires real work to address, work way beyond voting.",retweet,I’m getting a lot of angry MAGA people shouting that “the mass graves are not Trump’s fault!” YES. THEY ARE. The coronavirus is not Trump’s fault. But our government’s HORRENDOUS response to it is 1000% Trump’s fault. Let’s run through what is INDISPUTABLY Trump’s fault:,retweet,"While Trump received over $100,000 in free government health care for himself, he's attempting to throw 20 million Americans off their health care. Yes. Trump, the self-proclaimed billionaire, believes in government help for himself, but rugged individualism for everyone else.",retweet,"look, i'll vote for the democratic presidential candidate in the general election. whatever. but the fact that they narrowed THAT field down to THIS candidate is the biggest fucking self-own, wow. there is nothing more scathing i could say about the party than: they did that.",retweet,"BREAKING: Trump says he is halting funding for the World Health Organization. During the height of a pandemic, where we are the hardest hit country. Trump is absolutely ridiculous and insane.",retweet,"Why is it so hard for some Democrats to understand that it is possible to be 100% against Donald Trump, but also disappointed in the Democratic party for actively opposing the fundamental change we need to heal this nation?",retweet,Americans need a better understanding of how our political culture relies on intentional stigmatization of socialism to build the feeling that it’s the worst political outcome possible. Even caution about socialism from moderately pro-socialist liberals is informed by this.,retweet,"The people who need social supports and accomodations are the same ones least able to navigate the convoluted systems we have in place. Instead of recognizing this, the narrative is ""If they want help they should apply"" ignoring the fact they lack the ability to.",retweet,"Today, Joe Biden told a voter that he was “full of shit.” Centrist Democrats are praising him for it. I would just like to point out that if Bernie Sanders did the same thing, centrists would be clutching their pearls and calling him “toxic.”",retweet,"Trump, who decries carefully fact-checked reporting as ""fake news"" has just retweeted an article by an actual fake news satire website that makes stuff up for laughs. It's the Christian version of The Onion. The world's best information is available to him and he falls for satire",retweet,0,,,,,,,,,,
officialambrjoy,"May the election of Trump bring forth the fiercest, smartest, toughest generation of ass-kicking women this country could possibly imagine.",retweet,"Donald Trump referred to African countries and Haiti as “shithole” countries and suggested that we only take people from countries like Norway, and other European countries. This is racism. If you still support this man you are a fucking white supremacist. Simple as that.",retweet,Hate isn't an American value. Division isn't something to be glorified. We can’t let Trump be our next president.,retweet,Donald Trump says immigrants are destroying America Migrant workers shrug as they continue to build his skyscrapers and golf courses,retweet,"Trump's Inauguration concert attendance: 10,000 Hannah Montana Best of Both Worlds in Houston, Tx attendance: 73,295 #hewillnotdivideus",retweet,Everything is all Trump this and Clinton that and in the meantime we're missing the important news,retweet,Captain Humayun Khan died serving his country—and saving his entire unit. Trump seems to think someone like him doesn't belong in America.,retweet,who would you rather have as president retweet for this unplugged toaster fav for donald trump,retweet,"Videos of white Americans faking “tremors” they claim are related to the COVID-19 vaccine are resurfacing, many of which have been spread by James Cintolo, a Boston-based nurse.",retweet,if u whisper 'donald trump' in the mirror 3 times a giant orange piece of shit from your toilet will jump out and say some racist shit,retweet,0,,,,,,,,,,
oliviamarie10,"Good one! Last time I checked, Republicans, not Democrats, control the Senate. They control the schedule, need only 50 votes to confirm.",retweet,"Absolutely nothing. Polls don't mean anything. I don't want Trump to have another term, but Biden is senile as shit. I just want the election over so covid can magically disappear.",quote,"If you’re an American, if you’re a Republican, and you’re not disgusted by Trump’s undermining of US Intellegence Agencies, his dismissal of Russia’s cyber-terrorism against our democratic institutions, and his deference to the murderous Russian leader, YOU ARE A CULT MEMBER.",retweet,"I'm not opposed to #MarriageEquality, far from it. I just think people should recognize no conservative or Republican #POTUS would have",tweet,"I’m still in disbelief as to how ANY woman could’ve supported (or still supports)Trump, knowing he bragged about assaulting women when about 1 in 3 women will be assaulted in her lifetime! He’s a disgusting, misogynistic pig who is completely undeserving of being potus!",tweet,"Trump may win the presidency, even as forecasts show Clinton winning the popular vote. The only college I don't like is the electoral one.",retweet,The elections across the U.S. made history: - The first Native American women were elected to Congress - The first Muslim women were elected to Congress - The first openly gay man was elected as governor - There will be at least 100 women in the House,retweet,"""Take a vote to give millions of the hardest-working people in America a raise."" —Obama to Congress on why it's time to #RaiseTheWage #SOTU",retweet,Donald Trump's anti-Iraq War position wasn't as prophetic as he thinks via,tweet,"It started with a tweet. At 12:54 a.m., hours after news broke that his top aide Hope Hicks had tested positive for coronavirus, President Trump tweeted that he and the first lady had tested positive — just 32 days before Election Day",retweet,0,,,,,,,,,,
pamparooster,"Following Stefan's passing, you can help in the battle against cancer by donating to any of these charities American Cancer Society: Cancer Research Institute: Cancer Research UK: (meme from /r/dankmemes)",retweet,"To all gamers, we appreciate all your blessings to his survival after random gunfire. With Eric’s encouragement, now, MSI promises to donate $1 for every retweet this tweet receives up to $10K towards anti-violence charity. #BulletProofMonitor #OptixMonitor",retweet,"This is stupid to complain about tbh. We have mice w/ full control + Keyboards for better movement. They get assistance in aiming. They'd legit not be able to play without it. Which isn't fair to say about most console players, we have more advantages tbh. Plus he missed a lot..",retweet,dude they stormed the US Congress,reply,Just a reminder that ketchup is the best condiment and I won’t accept any other answers here because there are none and if you dare say any condiment that is white whether it be mayo or ranch or blue cheese then you’re blocked on sight anyways good day to you all,retweet,They got us in the first half not gonna lie,reply,"RT for a chance to win: 🛒 36,000 FIFA Points ⚽ North London Derby Tickets #ScoreMoreWithXbox #Sweeps. Open to 48 US/DC 18+ only. Void in NY, FL. Ends on 10/31/19. Rules:",retweet,🔥 #GFUEL x GIVEAWAY 🔥 30 Winners will receive a crap ton of G FUEL!!!! Go to the link below to enter!!! Help us win the fight against T-Series!!!! ENTER HERE: 👈👈👈👈,retweet,RT to donate $5 in Xbox products as part of #GiveWithXbox! 🎮 Join us in helping level the playing field for gamers with disabilities. Learn more:,retweet,IF KSI LOOSES THE REMATCH AGAINST LOGAN PAUL ILL GIVE EVERYONE THAT RT’IS THIS A 5$ GIFTCARD,retweet,0,,,,,,,,,,
pookisama,"Pennsylvania Lt. Gov. @JohnFetterman on Trump's baseless fraud claims: ""There isn't any fraud, and he knows that...They can send 1,000 lawyers to Pennsylvania if they want. It's not going to change the underlying dynamic, because this race was conducted with absolute integrity""",retweet,"*will be 🙄 We produced actual evidence of voter fraud. 2 cases. Both R’s. After 2 weeks, why can’t they even produce 1 single case of voter fraud? Why doesn’t their lawsuit mention my Luzerne dude trying to have his dead mom vote for Trump? That’s *actually* fraud.",retweet,3 cases of voter fraud in PA. ✅ 3 PA Counties. ✅ 3 Republicans voting for Trump. ✅ 1 Dead Mom. ✅💀👵🏻 1 town named Forty Fort. ✅ You can’t make this up.,retweet,Lol Marco Rubio making fun of Biden’s picks for his team... meanwhile...to name just a few ... Jared Kushner All the Trump Spawn Omarosa Rick Perry Scott Pruitt Michael Flynn Stephen Miller Ben Carson Betsy Devos Brett Kavanaugh Oh and Trump himself.,tweet,"🚨 Breaking: Emmanuel Macron has been re-elected French president with 58% of the vote, projections show, defeating far-right candidate Marine Le Pen. 🇫🇷 👉",retweet,"Georgia, this is it. Today is Election Day and your vote can help elect @ReverendWarnock and Jon @Ossoff to the U.S. Senate. Make your voice heard today and vote—either in person or by dropping off your mail-in ballot at a ballot drop box.",retweet,President-elect Joe Biden's dogs bring return of presidential pets to the White House.,retweet,So that Erie postal worker made a bunch of sh!t up about voter fraud. Giggle. 🤭 That means the only documented voter fraud in PA is *still* my dude in Luzerne County voting for Trump with his dead mom’s ballot. “Audit” seems to be going well. 😆,retweet,"It seems like these tweets help ease people's minds, so let me reiterate: Trump + his enablers have no legal basis for their frivolous, bizarre lawsuits. They are wasting everyone's time. But as long as they keep it up, we'll keep beating them in court. Enjoy your Friday.",retweet,Good morning PENNSYLVANIA! I’m so excited to see you today and SING for you!!!!!!! I believe in 🎶 YOU &amp; I 🎶 !! Let’s talk about what America looks like with a KINDER President. WE NEED EVERY VOTE❤️ I’m with @JoeBiden —Lets go 24 hrs!!!!!! #Biden #AmericaNeedsPennsylvania,retweet,0,,,,,,,,,,
ralysaurus,Here’s how Dems can + must do more than wait for an election. Let’s start w/ why: - 7 of the 9 justices were appointed by a party that hasn’t won a popular vote more than once in 30 years - 1 of those seats was stolen - Several lied to Congress to secure their appointment…,retweet,"Dear followers, mutuals, whatever. If you're voting or have voted for Trump for this year's general election please let me know so I can block you. Of you voted for him in 2016 that's not great but okay, sure. BUT. If you're still voting for him NOW, get the fuck out.",tweet,"In other news, America's billionaires could give everybody in the country a $3,000 stimulus check and still be richer than they were before the pandemic. It's past time for a wealth tax.",retweet,"The purpose of Pride is to find safety in numbers and put pressure on social/political barriers with visibility and protest. The reason it isn't ""family-friendly"" is because you believed we did not belong in your families. ""Family-friendly"" has become an anti-gay dog whistle.",retweet,Remember when Ted Cruz blamed Obama’s rhetoric when a Black man killed a cop? Does the fact that Republicans encouraged the Great White Riot mean they are responsible for an officer’s death and why do you want #TedCruzKilledaCop to trend?,retweet,"If you haven’t been paying attention to the state of anti-trans legislature in the US, PLEASE start now. There are people in positions of power who want to put our right to exist on trial. This is not the start and it is not the end.",retweet,"The American people can't afford to wait any longer. Every working class American needs $2,000 a month. Every unemployed American needs $600 a week. Every American needs healthcare as a human right. No one in America should go hungry or homeless. The do-nothing Senate must act.",retweet,"There are already calls for ""forgiveness"" and ""healing"" and ""reaching out"" now that Joe Biden is elected. I understand the impulse behind these statements, but they are FUNDAMENTALLY immoral Thread",retweet,Earlier this year the NYPD endorsed Trump. Earlier today the NYPD stole PPE from people voting. And tonight they’re blasting Trump 2020 from their work vehicle. Disgusting and unacceptable.,retweet,"After eight months of this pandemic, we finally found President Trump's plan to beat COVID-19.",retweet,0,,,,,,,,,,
